system,game,art_old,art_new,score
Nintendo Game Boy Advance,Teenage Mutant Ninja Turtles (USA),Teenage Mutant Ninja Turtles (USA).png,Teenage Mutant Ninja Turtles (USA).png,100.0
Nintendo Game Boy Advance,Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA),Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA).png,Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA).png,100.0
Nintendo Game Boy Advance,"Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It)","Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It).jpg","Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Tekken Advance (USA),Tekken Advance (USA).png,Tekken Advance (USA).png,100.0
Nintendo Game Boy Advance,Ten Pin Alley 2 (USA),Ten Pin Alley 2 (USA).jpg,Ten Pin Alley 2 (USA).jpg,100.0
Nintendo Game Boy Advance,"Tennis Masters Series 2003 (Europe) (En,Fr,De,Es,It,Pt)","Tennis Masters Series 2003 (Europe) (En,Fr,De,Es,It,Pt).jpg","Tennis Masters Series 2003 (Europe) (En,Fr,De,Es,It,Pt).jpg",100.0
Nintendo Game Boy Advance,Tennis no Ouji Sama 2003 Passion Red (KOR),Tennis no Ouji Sama 2003 Passion Red (KOR).jpg,Tennis no Ouji Sama 2003 Passion Red (KOR).jpg,100.0
Nintendo Game Boy Advance,Terminator 3 - Rise of the Machines (USA),Terminator 3 - Rise of the Machines (USA).jpg,Terminator 3 - Rise of the Machines (USA).jpg,100.0
Nintendo Game Boy Advance,Tetris Worlds (USA),Tetris Worlds (USA).jpg,Tetris Worlds (USA).jpg,100.0
Nintendo Game Boy Advance,"Texas Hold 'em Poker (USA, Europe)","Texas Hold 'em Poker (USA, Europe).jpg","Texas Hold 'em Poker (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,That's So Raven (USA),That's So Raven (USA).jpg,That's So Raven (USA).jpg,100.0
Nintendo Game Boy Advance,"That's So Raven 2 - Supernatural Style (USA) (En,Fr)","That's So Raven 2 - Supernatural Style (USA) (En,Fr).png","That's So Raven 2 - Supernatural Style (USA) (En,Fr).png",100.0
Nintendo Game Boy Advance,The Legend of Zelda Fushigi no Boushi (KOR),The Legend of Zelda Fushigi no Boushi (KOR).png,The Legend of Zelda Fushigi no Boushi (KOR).png,100.0
Nintendo Game Boy Advance,Three-in-One Pack - Connect Four + Perfection + Trouble (USA),Three-in-One Pack - Connect Four + Perfection + Trouble (USA).png,Three-in-One Pack - Connect Four + Perfection + Trouble (USA).png,100.0
Nintendo Game Boy Advance,Three-in-One Pack - Risk + Battleship + Clue (USA),Three-in-One Pack - Risk + Battleship + Clue (USA).png,Three-in-One Pack - Risk + Battleship + Clue (USA).png,100.0
Nintendo Game Boy Advance,Three-in-One Pack - Sorry! + Aggravation + Scrabble Junior (USA),Three-in-One Pack - Sorry! + Aggravation + Scrabble Junior (USA).png,Three-in-One Pack - Sorry! + Aggravation + Scrabble Junior (USA).png,100.0
Nintendo Game Boy Advance,Thunder Alley (USA),Thunder Alley (USA).jpg,Thunder Alley (USA).jpg,100.0
Nintendo Game Boy Advance,"Thunderbirds (USA, Europe)","Thunderbirds (USA, Europe).jpg","Thunderbirds (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Thunderbirds - International Rescue (Europe),Thunderbirds - International Rescue (Europe).jpg,Thunderbirds - International Rescue (Europe).jpg,100.0
Nintendo Game Boy Advance,"Tiger Woods PGA Tour 2004 (USA, Europe)","Tiger Woods PGA Tour 2004 (USA, Europe).jpg","Tiger Woods PGA Tour 2004 (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Tiger Woods PGA Tour Golf (USA, Europe)","Tiger Woods PGA Tour Golf (USA, Europe).jpg","Tiger Woods PGA Tour Golf (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Tim Burton's The Nightmare Before Christmas - The Pumpkin King (USA, Europe) (En,Fr,De,Es,It)","Tim Burton's The Nightmare Before Christmas - The Pumpkin King (USA, Europe) (En,Fr,De,Es,It).png","Tim Burton's The Nightmare Before Christmas - The Pumpkin King (USA, Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,Tiny Toon Adventures - Scary Dreams (USA),Tiny Toon Adventures - Scary Dreams (USA).jpg,Tiny Toon Adventures - Scary Dreams (USA).jpg,100.0
Nintendo Game Boy Advance,Tiny Toon Adventures - Wacky Stackers (USA),Tiny Toon Adventures - Wacky Stackers (USA).png,Tiny Toon Adventures - Wacky Stackers (USA).png,100.0
Nintendo Game Boy Advance,TOCA World Touring Cars (Europe),TOCA World Touring Cars (Europe).jpg,TOCA World Touring Cars (Europe).jpg,100.0
Nintendo Game Boy Advance,Tokyo Xtreme Racer Advance (USA),Tokyo Xtreme Racer Advance (USA).jpg,Tokyo Xtreme Racer Advance (USA).jpg,100.0
Nintendo Game Boy Advance,"Tom and Jerry - The Magic Ring (USA) (En,Fr,De,Es,It)","Tom and Jerry - The Magic Ring (USA) (En,Fr,De,Es,It).jpg","Tom and Jerry - The Magic Ring (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Tom and Jerry in Infurnal Escape (USA),Tom and Jerry in Infurnal Escape (USA).jpg,Tom and Jerry in Infurnal Escape (USA).jpg,100.0
Nintendo Game Boy Advance,"Tom and Jerry Tales (USA) (En,Fr,Es)","Tom and Jerry Tales (USA) (En,Fr,Es).jpg","Tom and Jerry Tales (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Tom Clancy's Rainbow Six - Rogue Spear (USA) (En,Fr,De,Es,It)","Tom Clancy's Rainbow Six - Rogue Spear (USA) (En,Fr,De,Es,It).jpg","Tom Clancy's Rainbow Six - Rogue Spear (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Tom Clancy's Splinter Cell (USA) (En,Fr,Es)","Tom Clancy's Splinter Cell (USA) (En,Fr,Es).jpg","Tom Clancy's Splinter Cell (USA) (En,Fr,Es).jpg",100.0
Nintendo Game Boy Advance,"Tom Clancy's Splinter Cell - Pandora Tomorrow (USA) (En,Fr,Es)","Tom Clancy's Splinter Cell - Pandora Tomorrow (USA) (En,Fr,Es).png","Tom Clancy's Splinter Cell - Pandora Tomorrow (USA) (En,Fr,Es).png",100.0
Nintendo Game Boy Advance,Tonka - On the Job (USA),Tonka - On the Job (USA).jpg,Tonka - On the Job (USA).jpg,100.0
Nintendo Game Boy Advance,Tony Hawk's American Sk8land (USA),Tony Hawk's American Sk8land (USA).jpg,Tony Hawk's American Sk8land (USA).jpg,100.0
Nintendo Game Boy Advance,Tony Hawk's Downhill Jam (USA),Tony Hawk's Downhill Jam (USA).jpg,Tony Hawk's Downhill Jam (USA).jpg,100.0
Nintendo Game Boy Advance,"Tony Hawk's Pro Skater 2 (USA, Europe)","Tony Hawk's Pro Skater 2 (USA, Europe).png","Tony Hawk's Pro Skater 2 (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Tony Hawk's Pro Skater 3 (USA, Europe)","Tony Hawk's Pro Skater 3 (USA, Europe).png","Tony Hawk's Pro Skater 3 (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Tony Hawk's Pro Skater 4 (USA, Europe)","Tony Hawk's Pro Skater 4 (USA, Europe).png","Tony Hawk's Pro Skater 4 (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Tony Hawk's Underground (USA, Europe)","Tony Hawk's Underground (USA, Europe).png","Tony Hawk's Underground (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Tony Hawk's Underground 2 (USA, Europe)","Tony Hawk's Underground 2 (USA, Europe).jpg","Tony Hawk's Underground 2 (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Tootuff - The Gagmachine (Europe) (En,Fr,De,Es,It)","Tootuff - The Gagmachine (Europe) (En,Fr,De,Es,It).png","Tootuff - The Gagmachine (Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,Top Gear GT Championship (USA),Top Gear GT Championship (USA).jpg,Top Gear GT Championship (USA).jpg,100.0
Nintendo Game Boy Advance,Top Gear Rally (USA),Top Gear Rally (USA).png,Top Gear Rally (USA).png,100.0
Nintendo Game Boy Advance,"Top Gun - Combat Zones (USA) (En,Fr,De,Es,It)","Top Gun - Combat Zones (USA) (En,Fr,De,Es,It).jpg","Top Gun - Combat Zones (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Top Gun - Firestorm Advance (USA, Europe) (En,Fr,De,Es,It)","Top Gun - Firestorm Advance (USA, Europe) (En,Fr,De,Es,It).jpg","Top Gun - Firestorm Advance (USA, Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Top Spin 2 (USA) (En,Fr,De,Es,It)","Top Spin 2 (USA) (En,Fr,De,Es,It).jpg","Top Spin 2 (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Totally Spies! (USA),Totally Spies! (USA).jpg,Totally Spies! (USA).jpg,100.0
Nintendo Game Boy Advance,"Totally Spies! 2 - Undercover (USA) (En,Fr)","Totally Spies! 2 - Undercover (USA) (En,Fr).png","Totally Spies! 2 - Undercover (USA) (En,Fr).png",100.0
Nintendo Game Boy Advance,"Tower SP, The (KOR)","Tower SP, The (KOR).png","Tower SP, The (KOR).png",100.0
Nintendo Game Boy Advance,Treasure Planet (USA),Treasure Planet (USA).jpg,Treasure Planet (USA).jpg,100.0
Nintendo Game Boy Advance,"Trick Star (Europe) (En,Fr,De,Es,It)","Trick Star (Europe) (En,Fr,De,Es,It).jpg","Trick Star (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Tringo (USA),Tringo (USA).jpg,Tringo (USA).jpg,100.0
Nintendo Game Boy Advance,Trollz - Hair Affair! (USA),Trollz - Hair Affair! (USA).jpg,Trollz - Hair Affair! (USA).jpg,100.0
Nintendo Game Boy Advance,Tron 2.0 - Killer App (USA),Tron 2.0 - Killer App (USA).jpg,Tron 2.0 - Killer App (USA).jpg,100.0
Nintendo Game Boy Advance,Turbo Turtle Adventure (USA),Turbo Turtle Adventure (USA).png,Turbo Turtle Adventure (USA).png,100.0
Nintendo Game Boy Advance,Turok Evolution (USA),Turok Evolution (USA).png,Turok Evolution (USA).png,100.0
Nintendo Game Boy Advance,Tweety and the Magic Gems (USA),Tweety and the Magic Gems (USA).png,Tweety and the Magic Gems (USA).png,100.0
Nintendo Game Boy Advance,"Ty the Tasmanian Tiger 2 - Bush Rescue (USA, Europe) (En,Fr,De)","Ty the Tasmanian Tiger 2 - Bush Rescue (USA, Europe) (En,Fr,De).jpg","Ty the Tasmanian Tiger 2 - Bush Rescue (USA, Europe) (En,Fr,De).jpg",100.0
Nintendo Game Boy Advance,Ueki no Housoku Jingi Sakuretsu! - Nouryokusha Battle (KOR),Ueki no Housoku Jingi Sakuretsu! - Nouryokusha Battle (KOR).png,Ueki no Housoku Jingi Sakuretsu! - Nouryokusha Battle (KOR).png,100.0
Nintendo Game Boy Advance,Ultimate Arcade Games (USA),Ultimate Arcade Games (USA).jpg,Ultimate Arcade Games (USA).jpg,100.0
Nintendo Game Boy Advance,Ultimate Beach Soccer (USA),Ultimate Beach Soccer (USA).png,Ultimate Beach Soccer (USA).png,100.0
Nintendo Game Boy Advance,"Ultimate Brain Games (USA, Europe)","Ultimate Brain Games (USA, Europe).jpg","Ultimate Brain Games (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Ultimate Card Games (USA, Europe)","Ultimate Card Games (USA, Europe).png","Ultimate Card Games (USA, Europe).png",100.0
Nintendo Game Boy Advance,Ultimate Muscle - The Kinnikuman Legacy - The Path of the Superhero (USA),Ultimate Muscle - The Kinnikuman Legacy - The Path of the Superhero (USA).png,Ultimate Muscle - The Kinnikuman Legacy - The Path of the Superhero (USA).png,100.0
Nintendo Game Boy Advance,Ultimate Puzzle Games (USA),Ultimate Puzzle Games (USA).png,Ultimate Puzzle Games (USA).png,100.0
Nintendo Game Boy Advance,Ultimate Spider-Man (USA),Ultimate Spider-Man (USA).png,Ultimate Spider-Man (USA).png,100.0
Nintendo Game Boy Advance,Ultimate Winter Games (USA),Ultimate Winter Games (USA).jpg,Ultimate Winter Games (USA).jpg,100.0
Nintendo Game Boy Advance,Unfabulous (USA),Unfabulous (USA).jpg,Unfabulous (USA).jpg,100.0
Nintendo Game Boy Advance,Uno 52 (USA),Uno 52 (USA).jpg,Uno 52 (USA).jpg,100.0
Nintendo Game Boy Advance,Uno Free Fall (USA),Uno Free Fall (USA).jpg,Uno Free Fall (USA).jpg,100.0
Nintendo Game Boy Advance,"Urban Yeti! (USA, Europe)","Urban Yeti! (USA, Europe).jpg","Urban Yeti! (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Urbz, The - Sims in the City (USA, Europe) (En,Fr,De,Es,It,Nl)","Urbz, The - Sims in the City (USA, Europe) (En,Fr,De,Es,It,Nl).png","Urbz, The - Sims in the City (USA, Europe) (En,Fr,De,Es,It,Nl).png",100.0
Nintendo Game Boy Advance,"V-Rally 3 (USA) (En,Fr,Es)","V-Rally 3 (USA) (En,Fr,Es).png","V-Rally 3 (USA) (En,Fr,Es).png",100.0
Nintendo Game Boy Advance,"V.I.P. (Europe) (En,Fr,De,Es,It,Nl)","V.I.P. (Europe) (En,Fr,De,Es,It,Nl).jpg","V.I.P. (Europe) (En,Fr,De,Es,It,Nl).jpg",100.0
Nintendo Game Boy Advance,Van Helsing (USA),Van Helsing (USA).jpg,Van Helsing (USA).jpg,100.0
Nintendo Game Boy Advance,VeggieTales - LarryBoy and the Bad Apple (USA),VeggieTales - LarryBoy and the Bad Apple (USA).png,VeggieTales - LarryBoy and the Bad Apple (USA).png,100.0
Nintendo Game Boy Advance,Virtua Tennis (USA),Virtua Tennis (USA).png,Virtua Tennis (USA).png,100.0
Nintendo Game Boy Advance,"Virtual Kasparov (USA) (En,Fr,De,Es,It)","Virtual Kasparov (USA) (En,Fr,De,Es,It).jpg","Virtual Kasparov (USA) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Wade Hixton's Counter Punch (USA, Europe)","Wade Hixton's Counter Punch (USA, Europe).png","Wade Hixton's Counter Punch (USA, Europe).png",100.0
Nintendo Game Boy Advance,Wakeboarding Unleashed featuring Shaun Murray (USA),Wakeboarding Unleashed featuring Shaun Murray (USA).jpg,Wakeboarding Unleashed featuring Shaun Murray (USA).jpg,100.0
Nintendo Game Boy Advance,"Wario Land 4 (USA, Europe)","Wario Land 4 (USA, Europe).png","Wario Land 4 (USA, Europe).png",100.0
Nintendo Game Boy Advance,Whac-A-Mole (USA),Whac-A-Mole (USA).jpg,Whac-A-Mole (USA).jpg,100.0
Nintendo Game Boy Advance,Who Wants to Be a Millionaire (Europe),Who Wants to Be a Millionaire (Europe).jpg,Who Wants to Be a Millionaire (Europe).jpg,100.0
Nintendo Game Boy Advance,Who Wants to Be a Millionaire - 2nd Edition (Europe),Who Wants to Be a Millionaire - 2nd Edition (Europe).png,Who Wants to Be a Millionaire - 2nd Edition (Europe).png,100.0
Nintendo Game Boy Advance,Who Wants to Be a Millionaire Junior (Europe),Who Wants to Be a Millionaire Junior (Europe).png,Who Wants to Be a Millionaire Junior (Europe).png,100.0
Nintendo Game Boy Advance,"Wild Thornberrys Movie, The (USA, Europe)","Wild Thornberrys Movie, The (USA, Europe).jpg","Wild Thornberrys Movie, The (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"Wild Thornberrys, The - Chimp Chase (USA, Europe)","Wild Thornberrys, The - Chimp Chase (USA, Europe).png","Wild Thornberrys, The - Chimp Chase (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Wild, The (USA, Europe) (En,Fr,De,Es)","Wild, The (USA, Europe) (En,Fr,De,Es).jpg","Wild, The (USA, Europe) (En,Fr,De,Es).jpg",100.0
Nintendo Game Boy Advance,Wings (USA),Wings (USA).jpg,Wings (USA).jpg,100.0
Nintendo Game Boy Advance,"Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3 (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)","Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3 (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,It,Nl,Sv,No,Da,Fi).jpg","Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3 (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,It,Nl,Sv,No,Da,Fi).jpg",100.0
Nintendo Game Boy Advance,"Winnie the Pooh's Rumbly Tumbly Adventure (USA) (En,Fr,Es)","Winnie the Pooh's Rumbly Tumbly Adventure (USA) (En,Fr,Es).png","Winnie the Pooh's Rumbly Tumbly Adventure (USA) (En,Fr,Es).png",100.0
Nintendo Game Boy Advance,"Winter Sports (Europe) (En,Fr,De,Es,It)","Winter Sports (Europe) (En,Fr,De,Es,It).png","Winter Sports (Europe) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,WinX Club (USA),WinX Club (USA).png,WinX Club (USA).png,100.0
Nintendo Game Boy Advance,WinX Club - Quest for the Codex (USA),WinX Club - Quest for the Codex (USA).png,WinX Club - Quest for the Codex (USA).png,100.0
Nintendo Game Boy Advance,"Wolfenstein 3D (USA, Europe)","Wolfenstein 3D (USA, Europe).png","Wolfenstein 3D (USA, Europe).png",100.0
Nintendo Game Boy Advance,Woody Woodpecker in Crazy Castle 5 (USA),Woody Woodpecker in Crazy Castle 5 (USA).jpg,Woody Woodpecker in Crazy Castle 5 (USA).jpg,100.0
Nintendo Game Boy Advance,World Championship Poker (USA),World Championship Poker (USA).jpg,World Championship Poker (USA).jpg,100.0
Nintendo Game Boy Advance,World Poker Tour (USA),World Poker Tour (USA).jpg,World Poker Tour (USA).jpg,100.0
Nintendo Game Boy Advance,World Soccer Winning Eleven (KOR),World Soccer Winning Eleven (KOR).png,World Soccer Winning Eleven (KOR).png,100.0
Nintendo Game Boy Advance,World Tennis Stars (USA),World Tennis Stars (USA).jpg,World Tennis Stars (USA).jpg,100.0
Nintendo Game Boy Advance,"Worms Blast (Europe) (En,Fr,De,Es,It)","Worms Blast (Europe) (En,Fr,De,Es,It).jpg","Worms Blast (Europe) (En,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Worms World Party (USA) (En,Fr,De,Es,It)","Worms World Party (USA) (En,Fr,De,Es,It).png","Worms World Party (USA) (En,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,WTA Tour Tennis (USA),WTA Tour Tennis (USA).png,WTA Tour Tennis (USA).png,100.0
Nintendo Game Boy Advance,"WWE - Road to WrestleMania X8 (USA, Europe)","WWE - Road to WrestleMania X8 (USA, Europe).jpg","WWE - Road to WrestleMania X8 (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"WWE - Survivor Series (USA, Europe)","WWE - Survivor Series (USA, Europe).jpg","WWE - Survivor Series (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,"WWF - Road to WrestleMania (USA, Europe)","WWF - Road to WrestleMania (USA, Europe).jpg","WWF - Road to WrestleMania (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,X-Bladez - Inline Skater (USA),X-Bladez - Inline Skater (USA).jpg,X-Bladez - Inline Skater (USA).jpg,100.0
Nintendo Game Boy Advance,"X-Men - Reign of Apocalypse (USA, Europe)","X-Men - Reign of Apocalypse (USA, Europe).png","X-Men - Reign of Apocalypse (USA, Europe).png",100.0
Nintendo Game Boy Advance,X-Men - The Official Game (USA),X-Men - The Official Game (USA).jpg,X-Men - The Official Game (USA).jpg,100.0
Nintendo Game Boy Advance,"X2 - Wolverine's Revenge (USA, Europe)","X2 - Wolverine's Revenge (USA, Europe).png","X2 - Wolverine's Revenge (USA, Europe).png",100.0
Nintendo Game Boy Advance,XS Moto (USA),XS Moto (USA).jpg,XS Moto (USA).jpg,100.0
Nintendo Game Boy Advance,"xXx (USA, Europe)","xXx (USA, Europe).jpg","xXx (USA, Europe).jpg",100.0
Nintendo Game Boy Advance,Yggdra Union (KOR),Yggdra Union (KOR).png,Yggdra Union (KOR).png,100.0
Nintendo Game Boy Advance,Yggdra Union - We'll Never Fight Alone (USA),Yggdra Union - We'll Never Fight Alone (USA).png,Yggdra Union - We'll Never Fight Alone (USA).png,100.0
Nintendo Game Boy Advance,Yu Yu Hakusho - Ghostfiles - Spirit Detective (USA),Yu Yu Hakusho - Ghostfiles - Spirit Detective (USA).jpg,Yu Yu Hakusho - Ghostfiles - Spirit Detective (USA).jpg,100.0
Nintendo Game Boy Advance,"Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe)","Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe).png","Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe).png",100.0
Nintendo Game Boy Advance,"Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament 2005 (USA) (En,Ja,Fr,De,Es,It)","Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament 2005 (USA) (En,Ja,Fr,De,Es,It).jpg","Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament 2005 (USA) (En,Ja,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Yu-Gi-Oh! - Destiny Board Traveler (USA),Yu-Gi-Oh! - Destiny Board Traveler (USA).jpg,Yu-Gi-Oh! - Destiny Board Traveler (USA).jpg,100.0
Nintendo Game Boy Advance,"Yu-Gi-Oh! - Dungeon Dice Monsters (USA) (En,Es)","Yu-Gi-Oh! - Dungeon Dice Monsters (USA) (En,Es).png","Yu-Gi-Oh! - Dungeon Dice Monsters (USA) (En,Es).png",100.0
Nintendo Game Boy Advance,Yu-Gi-Oh! - Reshef of Destruction (USA),Yu-Gi-Oh! - Reshef of Destruction (USA).jpg,Yu-Gi-Oh! - Reshef of Destruction (USA).jpg,100.0
Nintendo Game Boy Advance,Yu-Gi-Oh! - The Eternal Duelist Soul (USA),Yu-Gi-Oh! - The Eternal Duelist Soul (USA).jpg,Yu-Gi-Oh! - The Eternal Duelist Soul (USA).jpg,100.0
Nintendo Game Boy Advance,Yu-Gi-Oh! - The Sacred Cards (USA),Yu-Gi-Oh! - The Sacred Cards (USA).jpg,Yu-Gi-Oh! - The Sacred Cards (USA).jpg,100.0
Nintendo Game Boy Advance,"Yu-Gi-Oh! - Ultimate Masters - World Championship Tournament 2006 (USA) (En,Ja,Fr,De,Es,It)","Yu-Gi-Oh! - Ultimate Masters - World Championship Tournament 2006 (USA) (En,Ja,Fr,De,Es,It).jpg","Yu-Gi-Oh! - Ultimate Masters - World Championship Tournament 2006 (USA) (En,Ja,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,"Yu-Gi-Oh! - World Championship Tournament 2004 (USA) (En,Ja,Fr,De,Es,It)","Yu-Gi-Oh! - World Championship Tournament 2004 (USA) (En,Ja,Fr,De,Es,It).png","Yu-Gi-Oh! - World Championship Tournament 2004 (USA) (En,Ja,Fr,De,Es,It).png",100.0
Nintendo Game Boy Advance,"Yu-Gi-Oh! - Worldwide Edition - Stairway to the Destined Duel (USA) (En,Ja,Fr,De,Es,It)","Yu-Gi-Oh! - Worldwide Edition - Stairway to the Destined Duel (USA) (En,Ja,Fr,De,Es,It).jpg","Yu-Gi-Oh! - Worldwide Edition - Stairway to the Destined Duel (USA) (En,Ja,Fr,De,Es,It).jpg",100.0
Nintendo Game Boy Advance,Yu-Gi-Oh! Double Pack (USA),Yu-Gi-Oh! Double Pack (USA).png,Yu-Gi-Oh! Double Pack (USA).png,100.0
